temperature	PAHs	oxygen	Corynebacterium	Acinetobacter	Klebsiella	Alcaligenes	rhamnolipids	nitrogen	biodegradation_rate	magnesium	potassium	calcium	co2
43.78915954515356	105.29811396823419	3.2099059130210925	37	15	33	36	13.047903282722556	9.469258445885142	0.31436053924760654	33.294608635902584	13.416227654753683	0.8209273641989578	2.5148843139808523
29.49080600136191	150.2239304345533	3.470025699380759	40	16	32	31	2.756055251217946	4.392885698544969	0.31131759589484226	30.004197054734934	3.7103198261316024	0.26398438984432865	2.490540767158738
27.936738731056384	72.88721923484265	7.976358391770068	29	19	25	25	13.509784593079939	9.924088438873444	0.3117193103072021	19.4281444908365	9.228261592087776	0.9757248404816324	2.493754482457617
28.205003697489893	144.1928151763169	5.636151846707703	33	25	24	32	27.657153151777585	6.291365124573234	0.31232995317167894	58.281369064869224	2.3828816445420316	0.09035071367700856	2.4986396253734315
37.59235095222243	75.18053681618112	7.658481873366393	35	17	38	42	14.90291297770487	5.85858244651385	0.31298951498822464	34.45771109385514	7.0860565159998075	0.4258005702130372	2.503916119905797
50.12685054625618	38.47443913877419	3.224644473424132	46	28	28	34	1.639560977756549	3.4887553660986605	0.32225366415614937	55.417547245999586	16.387094582554504	0.600426955336082	2.578029313249195
36.10557432862626	93.84753836019513	8.873834066049234	36	27	24	42	17.176758449196825	5.380863865418936	0.3132276239951761	42.70179167019162	20.122733723860293	0.9541863667552698	2.505820991961409
29.410417406606253	122.56301049170159	3.3256074322562723	48	23	26	31	7.88958986107028	2.9563503674822167	0.31175844836663563	17.985335766529268	5.6153294052936085	0.6522346295262381	2.494067586933085
40.10672963238174	167.39723000282424	4.924423807453315	44	26	24	35	8.980477969994169	6.493164913444874	0.3140727481155863	18.334348731561057	12.401125384863297	1.3800463348976706	2.51258198492469
36.76197977413172	142.8116731837818	2.395729033629808	41	18	17	20	10.954493606917323	8.604272857061511	0.31279439669094444	14.384762671203436	19.020613383784955	2.6793091862909084	2.5023551735275555
34.86445046872393	154.2611867386571	6.315600531410606	50	21	27	21	2.971665441561143	5.465142045724532	0.31239914974501243	23.85176697005125	16.33564896311398	1.3907270672180594	2.4991931979600994
30.930151746440217	96.37023779596669	6.187080128353998	40	22	22	42	6.9533623525294015	4.541524486227723	0.3118462144058349	36.42032660198154	2.7462333524401163	0.16453632528803838	2.494769715246679
29.348193226153075	188.1760212786834	4.761223372191875	57	23	22	39	12.22292141235702	2.968066634957294	0.31195913252180485	30.80065935547457	11.781077590736807	0.781222080468117	2.495673060174439
39.20454848770609	90.41487403770552	7.015911154143914	46	19	26	29	4.189507863485456	9.193666086530307	0.31350920430396056	35.41264537920504	13.82680747718249	0.7950158665892072	2.5080736344316845
38.432260287509294	55.13146460929178	7.11882876312577	38	19	28	33	10.22058082007117	3.120307585464138	0.3132883730479211	31.840296013571155	15.03859651598626	0.9603300490340835	2.506306984383369
46.274552365658664	155.7654207971835	2.412129250530893	50	25	23	40	15.860787022676691	10.80085461077742	0.3177325553955055	12.020917532663805	20.255727207587682	3.4116742173579597	2.541860443164044
38.92379005267337	96.70016259325371	5.998757077634024	31	19	29	27	7.723743475443054	3.106743373655703	0.31280307022318793	28.33171356819231	7.522030842902927	0.5486453069064271	2.5024245617855034
40.10845157973037	124.58395277859883	4.341593559358997	48	20	24	39	17.647967454040867	2.5201212068953778	0.3142310853744862	43.95206551602226	11.025104562048522	0.5130636947170687	2.5138486829958895
32.289427288049836	139.11157899308893	5.988278126008509	42	18	22	36	17.045728938848086	8.403607174975074	0.3123497911531749	29.934459752756027	18.38896607940054	1.2453183543881712	2.4987983292253992
42.30044539753898	93.9255410550673	2.871682950447129	39	19	24	46	-1.0295834091404892	3.105036268791642	0.31377202540190274	40.94699670945643	5.1035075428602745	0.26148474726225374	2.510176203215222
26.29861672703065	139.47430186026145	5.693158861910215	44	24	24	35	15.818469409075771	7.451103815940891	0.31178972312536035	34.42232848211802	10.310391429887448	0.6135779824060097	2.494317785002883
26.09597826567355	141.667729217737	2.252175683074356	59	32	29	41	10.139881881967918	2.5088082578242332	0.31167036208388327	10.599790898250848	17.15003572943012	3.2830903734716936	2.493362896671066
44.6477541284595	76.96160919252887	2.901156648697657	40	23	33	38	9.764221699707571	8.437305449476007	0.3158344157032607	22.62130107443938	3.883738568519501	0.36547310474465683	2.5266753256260857
45.079233133493716	86.76707648488619	4.676628460475255	43	13	23	38	15.61125562876273	7.996578760490792	0.31533482437554644	25.764317069312643	10.470704419170016	0.8322133585243934	2.5226785950043715
31.95187666433806	122.88423286973944	2.896030095827705	44	18	14	38	17.516504912511436	7.824401823067025	0.3123686531640616	32.724137117089484	16.506202957734104	1.0240882989689915	2.4989492253124928
44.7086705609995	131.58931730817628	5.799091116212359	35	22	19	29	12.028765565949948	6.260600657541141	0.31506769173603666	16.792616589539392	24.580386806123073	2.9572981284632727	2.5205415338882933
41.85763083925123	153.7868908860922	5.268480701856581	56	13	22	43	6.785701369083332	5.045913128391167	0.31424450474014065	25.073083757903426	16.465915095907906	1.3333752846128304	2.513956037921125
44.90215383385632	95.67089381947221	4.42317883682842	51	21	27	30	8.297985108400498	4.361430935386149	0.3164620000992498	34.02522827761135	6.56566203901064	0.40062403011093717	2.5316960007939984
36.50430353985763	113.4486313453152	7.901226626494456	42	12	32	38	15.54689927085722	3.227116267670526	0.31264378218362787	49.19052260191912	6.790445288744265	0.28625210371192883	2.501150257469023
40.91886502056427	106.8745476535392	2.7682114781818288	46	9	26	42	11.790118996485702	6.388182718825361	0.3135003096353833	16.675719284112596	15.530400161782362	1.892620029508025	2.5080024770830662
44.83911318241272	80.69989015508878	8.605743025707742	44	17	31	39	14.025269527020178	7.173145766278671	0.3157339825398936	20.9603128408165	13.860841901246099	1.3464342835349032	2.525871860319149
38.66668218684502	81.56028737580118	3.3439320978042915	28	26	22	34	14.339537117220905	3.1765298417794736	0.31335448857887155	31.80317268714876	16.033440104781562	1.0240135639902044	2.5068359086309724
28.36376238081238	124.94171682012558	0.7939006697436648	44	19	27	39	15.58451025482944	11.531756485465364	0.3119671454750843	27.723706676544616	1.0503422786522947	0.093807245461332	2.4957371638006745
43.80210791019539	126.70631272884181	6.072856753365564	40	20	35	32	9.586850950972252	2.557073149368568	0.31473935527606794	42.137673681332714	16.84245433764459	0.8112671082370011	2.5179148422085436
29.497767205670414	142.76010435919505	5.120172168991871	31	16	37	44	10.490063579074146	4.831871949333999	0.31153196351537177	34.76672155842531	12.60732891426037	0.7396342443536811	2.492255708122974
40.78483889451012	115.86738579961813	2.945516219317476	33	25	30	34	6.45286086495974	8.547642031340587	0.31374784708978315	34.21915768523776	15.326917065128328	0.9104208355104108	2.509982776718265
29.65369668814249	132.3133388323979	5.566798230099672	38	20	25	43	12.857540203773665	3.5708958651537666	0.31180168967606864	55.17274988212964	18.542282179728048	0.6812160793100087	2.494413517408549
38.858595982825236	156.6379790688842	3.164870982368953	40	18	18	36	8.711008815469487	4.899139907371515	0.3130225790916336	38.47603345240376	1.440765513850545	0.08788668488616858	2.504180632733069
33.01962345767915	106.56029377363063	6.219046113825153	48	13	30	38	20.499390417025637	0.06343636027474098	0.3124476797025982	11.31037311824597	16.354604481310595	2.9361727164462748	2.4995814376207854
36.9455930928306	89.08439288205884	-0.03700683378575942	38	20	26	29	16.458137667121612	6.961061020968502	0.3131511630468208	13.209289547517603	6.295512392804534	0.9910468491524013	2.5052093043745662
33.64905714845448	132.49677343747086	6.7380219221795645	39	21	24	33	9.921570196962804	4.201338688369782	0.3122369504525781	20.06217601211951	17.93462570591185	1.8128268533708967	2.497895603620625
42.328252183155406	103.82274907280325	5.468927999049961	42	20	31	27	6.883765955616996	5.281048156641827	0.3143638233417331	31.31756405359802	4.879225373523518	0.32756221810516134	2.5149105867338646
42.34608461353927	137.3354565832485	4.147208976895736	33	15	19	29	8.874807545481392	8.788327835366163	0.31340366467310243	40.59152883459235	20.041693245913223	0.9997994078321345	2.5072293173848195
31.988600678896233	142.57788054479832	7.291427208636918	47	13	24	28	12.928613200116883	7.617943386341647	0.312061730903624	45.208309052919034	11.562042747799435	0.5225606971485145	2.496493847228992
38.315882647931176	172.60819069596218	3.5886856379512517	41	21	20	28	16.76024887824651	4.012829682619844	0.3133892764317033	34.06578984583568	8.865692464980867	0.5351816297953943	2.5071142114536262
43.946814389133436	85.76818575908291	5.8170478372935674	41	11	30	27	16.49379102940467	5.278909568309527	0.3145309355538151	41.880972691803784	19.228870923015617	0.9302014576575335	2.516247484430521
45.06780591751068	118.18580925678752	4.572593876146632	35	26	20	33	16.018753617891555	5.0795042438360385	0.3158888217122563	32.700512248185035	7.830915074669171	0.4942378280399986	2.5271105736980504
50.12086555188068	103.01914348433405	3.9866427817426127	38	24	30	44	23.19222050138696	3.8895411798674675	0.31932289500115074	38.940627465998595	11.868851040034512	0.6224271065285844	2.554583160009206
43.985413608084286	194.88017277496917	4.3182656768603405	40	20	20	29	10.83660318050066	-0.10259585357079182	0.3146099628457583	11.258054566714932	11.554079950979148	2.097001729922072	2.5168797027660665
31.100404331706223	146.10903487667278	6.268453424877113	43	19	21	38	23.276044656176964	8.364023845440823	0.3124840270444407	47.73719526253418	16.435021531451895	0.6990365244414299	2.499872216355526
41.563588207698196	182.146989227157	3.9874994973317337	40	14	25	45	1.8761545466475322	2.353807349051162	0.313032525694089	41.9226727115172	9.112056913940572	0.44663454443201955	2.504260205552712
28.266835378152418	131.7164715451393	1.6189090158531023	36	18	32	35	12.935023713379236	4.5894602394952475	0.31163202779610116	17.13730174891593	14.35901902143959	1.7049380626519837	2.4930562223688093
24.989101137787557	98.91149885486062	6.603506231050948	37	19	21	38	14.084884192165763	4.223763507844399	0.31147998134463517	11.0350601040744	9.307064645443557	1.7321273387382579	2.4918398507570814
45.367200573536756	150.330340665704	3.408268258269921	37	16	27	31	15.646649690314291	7.8143662150092155	0.3148967190479589	34.34711091921366	6.153711110150715	0.3728820817106046	2.5191737523836712
26.377181761599743	75.20111211374639	9.085363948006805	34	23	25	31	19.48006701960063	9.52696511095192	0.3119399128940017	32.00977525359229	19.519857553259396	1.2352387604496367	2.4955193031520135
42.444206584173706	168.99469417820322	5.6396477885193175	35	16	17	39	22.88130401100157	8.891525222792803	0.3141171862514572	44.28762907400344	9.078401930863135	0.42126445356899217	2.5129374900116574
32.65784241229365	71.02102139043306	5.928304882464302	45	21	30	28	20.792390109535024	9.297530128966608	0.31284833221199493	39.3530647232362	16.82431586905069	0.8677502496505224	2.5027866576959594
37.90827538283472	48.58487804888233	10.385888724876574	36	21	20	38	2.913588459302593	7.84813872578084	0.3130223236012905	30.114481689092063	3.085606017527457	0.22152836977006088	2.504178588810324
33.08600291125973	91.68530793967001	8.032181321434726	32	11	29	37	9.497018243662241	3.1678935747145527	0.311709727921102	3.086618139979894	15.134438247954499	9.968475237467963	2.493677823368816
45.039979400506326	81.8169819035919	4.3807931637781685	49	20	23	33	15.427367597035332	5.813664073407811	0.3166791738908948	17.742696741985945	17.292259776495108	1.9774062569624462	2.5334333911271583
45.200899083263245	109.4007865887012	5.727558544195969	34	17	29	32	15.832516788162064	8.096549939474484	0.31486931670540236	25.182862543430517	13.531183740590173	1.0944890571374133	2.518954533643219
36.743519292785074	62.885704832048404	4.723763116602229	42	18	33	34	13.619233464175437	10.271628554789569	0.3132036811045962	27.741555381757337	7.972613657092698	0.5928011997841933	2.5056294488367694
32.669795297452694	151.42701160066167	4.175204594464913	46	23	18	40	18.77144346273024	5.53950247729134	0.31263029433487255	19.305438514320716	9.001594361102853	0.9584443631508343	2.5010423546789804
36.54309520123394	149.4400776553946	5.353986624232809	28	21	26	34	-1.8963243420265492	7.09662727449336	0.3119728661836617	31.569561562974652	10.98760649237147	0.711926674683448	2.4957829294692937
37.45673944104422	97.09362651149037	0.8612050700130238	30	17	30	40	7.164224035927551	3.692768713227995	0.3123711262950382	42.026808336416025	16.86696083751255	0.8145734361027263	2.4989690103603057
38.485788050989164	110.53460456033739	3.359268050894501	44	18	35	31	16.92609502320125	5.819187697305884	0.31354253512993707	21.954575372182962	26.818138862044577	2.4658312359200205	2.5083402810394966
42.973469379800335	72.83650780696308	1.8220967949396538	36	17	24	28	4.279490902037771	9.179480582001375	0.3140493863313936	12.158426338881451	4.487472223074348	0.7792903606158929	2.512395090651149
36.905306552304005	128.64584642212105	2.351958726296987	40	13	34	37	0.05444614451905139	10.95322393187725	0.3121770073410403	20.71179562696934	8.939468965340033	0.8873657437382395	2.4974160587283225
32.64178152641338	89.93261382558012	4.391893090411893	28	25	25	34	14.390579188172467	0.8455286312132202	0.31218465791750266	30.080735653895097	9.905201197363466	0.6751963325769587	2.4974772633400213
48.01077575683604	75.21000510823376	3.617046541304806	37	22	30	31	20.290793395352246	1.3143602307176554	0.3175085734293686	60.72986441713789	9.626178838120396	0.325249494063858	2.540068587434949
36.13236271535087	36.56632854321485	7.706494004996813	40	18	19	32	7.97258955576418	6.044501757673897	0.312915488198306	39.036496358293576	11.915945949486712	0.6233113667693168	2.503323905586448
54.210182275675436	108.82082498242096	2.7872309470480605	39	18	34	44	13.08735940161487	6.8496991472842765	0.3211513074840373	32.86094780284307	15.32407959051575	0.9478776865448968	2.5692104598722985
33.709220998419106	87.33134367985521	4.243902721624231	42	23	28	34	25.27564313147093	8.165703372342056	0.3131406621605536	28.33323952291881	12.927985790413809	0.9302138415731891	2.5051252972844287
41.58242075268459	118.96645831868962	4.895383195506602	54	26	22	34	10.548014119644765	2.1741886346424577	0.31532411271563354	32.1092168463382	18.661984628141088	1.1779785672535237	2.5225929017250683
36.926054796096395	128.79184893680923	1.5086592378004013	32	22	23	34	6.161340688516057	6.18931304917033	0.3125391993821553	21.939710263014298	14.974362148960152	1.387836208085683	2.5003135950572424
32.919334551488646	192.037194516123	5.636413921275549	37	24	29	36	6.122824037545967	3.9084639643642376	0.31197598163105816	36.544432757202685	13.625495685810979	0.7593767169953515	2.4958078530484653
40.867700920307875	83.39274196817986	4.271470115058906	40	19	22	29	15.470646261491723	5.125368691774368	0.3141213518970113	38.28343639815927	7.942686521903694	0.42800162643171774	2.5129708151760903
39.709784893590694	133.11915954230088	7.897926606035085	31	21	21	34	18.12198709494328	4.282261543287859	0.31344686543775346	37.729392655682275	22.441890321235412	1.2028759926416615	2.5075749235020277
39.23950785708419	83.6014856507555	7.242339333616888	45	19	22	35	5.547646894519007	6.426516471515398	0.3135163058121866	37.72656298692464	12.53421522422822	0.677730183301299	2.5081304464974927
41.13880833881459	106.53548264833074	3.670935397014799	35	23	31	40	1.5663767152038588	1.1788766447355847	0.31351521573026603	39.83361137366701	10.039312501473823	0.5166145948933882	2.5081217258421282
33.62809514918999	122.41674820304121	6.906060860268211	34	21	28	39	3.115135337998211	7.820838987961798	0.31193337721657366	20.354269443177074	18.347597436374773	1.8273903161490128	2.4954670177325893
37.07334239065141	157.5146691376076	7.112323203020342	36	17	29	34	14.161068185822952	8.901237362563322	0.3127606242568207	17.396022010298744	9.800337655421794	1.155475389657684	2.5020849940545657
37.791869078253576	108.7267847930243	5.322000175959869	31	14	30	42	14.104004379856516	4.275385591326949	0.31256049807249353	11.468697173537159	16.64422495722878	2.9461454429558867	2.5004839845799482
38.29740580804295	41.49450802577624	5.194686245616756	42	26	27	35	14.986787743109002	0.7326658974963021	0.3141254155164791	32.323563057024636	-0.8725701259959422	-0.0385211323948177	2.513003324131833
44.44414058429256	75.98303550956251	0.8460257051066327	37	24	22	32	7.304430862137839	7.3715008840252985	0.31547759023612487	49.72857691949094	13.499816228984722	0.5529945588929784	2.523820721888999
47.02048420116253	77.33817338290436	1.571713239539593	41	19	25	29	24.02988093612892	7.108015879497177	0.3172121701562348	13.810213863939136	11.675781182394271	1.7270958002373236	2.5376973612498785
33.02023278401702	106.976774193335	5.680122845428969	33	15	24	32	17.483090249783665	8.693950835555334	0.3122428578792319	46.717872849140804	5.17971820227779	0.23244715014363712	2.497942863033855
36.0698079447609	89.6749178375028	3.98338039601097	46	21	24	31	3.8943013618913795	2.3130943863993094	0.3126847669980356	31.06119477613108	11.509161061481372	0.7571608977847611	2.501478135984285
45.80111504561552	138.24511845748506	5.641100881127238	35	19	25	25	19.928643635887045	10.118365895309314	0.3154948898015172	11.782072584616703	18.125627998936178	3.1192522142374797	2.5239591184121375
35.88941674483067	196.2691696627107	7.690658008147578	39	23	26	28	17.31434601210181	3.2910963192348017	0.3129002538994262	19.129993438689425	0.8338683138308944	0.1133161197681152	2.5032020311954097
32.567977476018584	100.11558309509938	7.071674797623151	34	18	24	50	6.6099188818175625	5.753071433548694	0.3118356793099525	37.165170056184316	8.304975765052673	0.46037597848306455	2.49468543447962
30.74436977643606	103.06415746439887	1.846802662782843	44	31	42	40	3.0337597503144202	10.40813956885174	0.3120256884601104	21.184575059008154	6.534946272551341	0.6405553336474626	2.4962055076808833
51.643478546260695	73.74688246835144	4.7606010175120375	43	17	28	32	20.62101935434977	6.346083404513571	0.32038866222036116	38.85716936724023	10.415828732460763	0.5489761043403706	2.5631092977628893
33.200757787938315	56.85446861314834	3.508920500453498	35	20	29	33	6.5791964819837006	5.950087769370766	0.31211511843055484	17.796898898572735	25.81273167920336	2.9289070896833067	2.4969209474444387
31.719886403950404	83.20679561299424	4.141248570077282	35	17	33	39	29.672828199323966	2.245546878238908	0.3126151032482482	29.065454504369015	25.69216597008165	1.7850858630944249	2.5009208259859856
48.272891644454475	146.23056976335954	7.418262871914498	45	19	20	30	9.801568366800987	6.227051479397417	0.31731089850563915	16.741000771264595	10.98326099922225	1.3420059114391525	2.538487188045113
38.72627400794552	134.84611509481005	0.6936710467230949	45	16	20	49	10.906453352885823	5.797822679224236	0.3132142027132223	27.696485752535487	8.321038377039935	0.6189260582458765	2.5057136217057785
24.998932170964707	79.87084754675331	6.527510587306679	32	13	28	44	11.406942533014515	5.315226905808038	0.3112912192104511	19.281372339640885	6.614308512326009	0.7120145175780425	2.490329753683609
39.34293093556162	132.10281547897463	1.637907695597602	37	21	20	38	11.163835725844766	7.48819376716739	0.313393954107272	37.32570378349429	8.917968408169841	0.49124155629311866	2.507151632858176
31.84208891461821	117.96529054116948	-0.24740144095320904	40	20	26	28	16.398415643705768	4.192097010382979	0.31224791335135055	42.30628142140598	18.452212907672934	0.8841340944803556	2.4979833068108044
38.35366032452318	123.4626606877513	5.407408924700507	31	24	30	37	1.1923990423054107	7.429097273404853	0.3127310364405538	32.16136031768851	19.94258556817569	1.2557046946220067	2.5018482915244302
51.816636722733634	57.441185325111334	6.827462889010808	36	20	24	36	9.01463854789538	2.4408141296568493	0.31950357143207125	22.700593963111096	3.9728504547639965	0.3720475738763673	2.55602857145657
44.817249787031	82.98306922688056	1.3439942423847433	43	24	25	32	2.569226465507226	9.919936992550994	0.31599670352046083	24.838020269226966	16.142249125145057	1.31993201933684	2.5279736281636866
30.067419185948133	106.89329812143154	2.157085450282807	41	24	27	32	18.929574088221415	3.466714988373934	0.3122421925885899	26.816894173573996	11.061138656132218	0.8435830475311703	2.497937540708719
30.87264681558745	94.52563265750341	2.8051091442509493	42	24	27	32	19.41350345427566	9.971223856441181	0.31250730573749624	29.988119144655883	14.511177558508898	0.984468381448288	2.50005844589997
33.99981387042711	84.70078965603096	3.4563364991766665	37	23	22	31	-0.0746544441103385	6.123452328475418	0.3120405760477235	34.676876686551324	8.62667716956311	0.5119652066592109	2.496324608381788
35.58494516906703	136.02884347873004	4.985952561973973	47	21	28	35	14.746994303253869	5.577342335193449	0.31297473650556346	31.63549642643577	10.028288771737415	0.6497946884214849	2.5037978920445076
53.29172997675587	113.40491733360419	5.883500105187709	46	15	20	41	11.475996176106937	1.7430322040304151	0.3210598738896659	34.01603970834017	12.548521633672275	0.7524992176284583	2.568478991117327
32.84134237333052	115.63699599096022	4.735765431287444	54	24	30	25	8.819074587244693	4.251772318994929	0.31247026521864113	35.60275187011354	11.280453843195616	0.6477282365846988	2.499762121749129
22.84762990767909	75.05315759978376	7.240590141984111	50	11	23	28	13.96072111933604	6.79278481310307	0.3113880570459654	16.9098391023308	8.917104312241198	1.0842331800753364	2.491104456367723
38.76701342418952	111.33545633894012	1.2929592304383335	25	27	21	33	5.832805638179634	4.952813104802837	0.3129357022508184	45.929588202005114	17.760199016752267	0.7842525797331669	2.5034856180065472
30.90799612544387	61.31933848868232	2.2421774216620616	37	18	28	23	22.31286753824945	8.031967130221211	0.31243979886017037	23.448770107625652	16.351289153047105	1.4159624642870532	2.499518390881363
38.60530633665056	140.16289478265503	5.325808597150097	41	16	23	30	4.684145270634565	6.752256686586085	0.3127889441137375	26.737428599796512	13.512932350200746	1.0294881049485431	2.5023115529099
26.857212584443158	139.94485752668965	6.18652859041072	44	20	23	33	10.648464583305238	8.689807716566897	0.311592518281372	50.36736599747043	3.272450179962309	0.13987033509511754	2.492740146250976
34.77059675964129	84.14676746921155	2.856373489588296	48	18	23	23	12.071902354417105	5.458743598796328	0.3127376095764718	31.050913144184786	15.160677667168748	0.9926070512393198	2.5019008766117743
27.987222036412565	97.69832769974883	5.969787482270377	38	24	23	30	9.547218449377374	5.273107879129624	0.31164510469007617	32.75943775897508	11.974278526581521	0.746305758756952	2.4931608375206094
36.800906342934645	92.80549131338759	6.651784629356772	42	24	33	31	5.576753846447863	7.197509305577675	0.3130070803670275	32.76825274660291	13.45701989158467	0.8366036479015915	2.50405664293622
26.745697527188597	147.33524792254616	5.894811668159852	28	19	16	32	20.187771059038486	3.5521241252041174	0.3117253728650693	32.75183628365263	1.562513694337465	0.11068165330578071	2.4938029829205544
41.13673548935874	179.7291299874945	1.095964854449659	34	25	19	33	25.30710411779199	5.200395995875331	0.3144632787283344	31.908281798873773	16.620827973845053	1.0574576268434812	2.5157062298266752
47.06405460087417	112.11136377472114	5.236053218748418	40	10	20	29	10.751772989768693	7.4480472645330025	0.31511617646971574	26.483249789869355	-3.4020057916595636	-0.23803768923142515	2.520929411757726
